9408 21 32 14 0.200000
-6.221587,0.200000,0.200000,0.200000
-6.193334,0.200000,0.400000,0.200000
-6.147181,0.200000,0.600000,0.200000
-6.084444,0.200000,0.800000,0.200000
-6.006808,0.200000,1.000000,0.200000
-5.916200,0.200000,1.200000,0.200000
-5.814670,0.200000,1.400000,0.200000
-5.704272,0.200000,1.600000,0.200000
-5.586984,0.200000,1.800000,0.200000
-5.464637,0.200000,2.000000,0.200000
-5.338881,0.200000,2.200000,0.200000
-5.211161,0.200000,2.400000,0.200000
-5.082715,0.200000,2.600000,0.200000
-4.954583,0.200000,2.800000,0.200000
-4.827616,0.200000,3.000000,0.200000
-4.702503,0.200000,3.200000,0.200000
-4.579783,0.200000,3.400000,0.200000
-4.459868,0.200000,3.600000,0.200000
-4.343064,0.200000,3.800000,0.200000
-4.229587,0.200000,4.000000,0.200000
-4.119579,0.200000,4.200000,0.200000
-4.013118,0.200000,4.400000,0.200000
-3.910238,0.200000,4.600000,0.200000
-3.810930,0.200000,4.800000,0.200000
-3.715156,0.200000,5.000000,0.200000
-3.622855,0.200000,5.200000,0.200000
-3.533947,0.200000,5.400000,0.200000
-3.448339,0.200000,5.600000,0.200000
-3.365929,0.200000,5.800000,0.200000
-3.286610,0.200000,6.000000,0.200000
-3.210268,0.200000,6.200000,0.200000
-3.136791,0.200000,6.400000,0.200000
-5.673667,0.400000,0.200000,0.200000
-5.647212,0.400000,0.400000,0.200000
-5.604007,0.400000,0.600000,0.200000
-5.545297,0.400000,0.800000,0.200000
-5.472678,0.400000,1.000000,0.200000
-5.387977,0.400000,1.200000,0.200000
-5.293133,0.400000,1.400000,0.200000
-5.190089,0.400000,1.600000,0.200000
-5.080713,0.400000,1.800000,0.200000
-4.966735,0.400000,2.000000,0.200000
-4.849706,0.400000,2.200000,0.200000
-4.730983,0.400000,2.400000,0.200000
-4.611727,0.400000,2.600000,0.200000
-4.492904,0.400000,2.800000,0.200000
-4.375308,0.400000,3.000000,0.200000
-4.259570,0.400000,3.200000,0.200000
-4.146185,0.400000,3.400000,0.200000
-4.035526,0.400000,3.600000,0.200000
-3.927868,0.400000,3.800000,0.200000
-3.823397,0.400000,4.000000,0.200000
-3.722235,0.400000,4.200000,0.200000
-3.624444,0.400000,4.400000,0.200000
-3.530041,0.400000,4.600000,0.200000
-3.439011,0.400000,4.800000,0.200000
-3.351307,0.400000,5.000000,0.200000
-3.266863,0.400000,5.200000,0.200000
-3.185597,0.400000,5.400000,0.200000
-3.107415,0.400000,5.600000,0.200000
-3.032217,0.400000,5.800000,0.200000
-2.959896,0.400000,6.000000,0.200000
-2.890343,0.400000,6.200000,0.200000
-2.823448,0.400000,6.400000,0.200000
-5.092227,0.600000,0.200000,0.200000
-5.067956,0.600000,0.400000,0.200000
-5.028322,0.600000,0.600000,0.200000
-4.974476,0.600000,0.800000,0.200000
-4.907894,0.600000,1.000000,0.200000
-4.830264,0.600000,1.200000,0.200000
-4.743378,0.600000,1.400000,0.200000
-4.649037,0.600000,1.600000,0.200000
-4.548966,0.600000,1.800000,0.200000
-4.444763,0.600000,2.000000,0.200000
-4.337860,0.600000,2.200000,0.200000
-4.229510,0.600000,2.400000,0.200000
-4.120776,0.600000,2.600000,0.200000
-4.012548,0.600000,2.800000,0.200000
-3.905546,0.600000,3.000000,0.200000
-3.800347,0.600000,3.200000,0.200000
-3.697394,0.600000,3.400000,0.200000
-3.597024,0.600000,3.600000,0.200000
-3.499476,0.600000,3.800000,0.200000
-3.404914,0.600000,4.000000,0.200000
-3.313438,0.600000,4.200000,0.200000
-3.225097,0.600000,4.400000,0.200000
-3.139898,0.600000,4.600000,0.200000
-3.057818,0.600000,4.800000,0.200000
-2.978806,0.600000,5.000000,0.200000
-2.902796,0.600000,5.200000,0.200000
-2.829706,0.600000,5.400000,0.200000
-2.759445,0.600000,5.600000,0.200000
-2.691916,0.600000,5.800000,0.200000
-2.627016,0.600000,6.000000,0.200000
-2.564642,0.600000,6.200000,0.200000
-2.504691,0.600000,6.400000,0.200000
-4.479835,0.800000,0.200000,0.200000
-4.458098,0.800000,0.400000,0.200000
-4.422604,0.800000,0.600000,0.200000
-4.374388,0.800000,0.800000,0.200000
-4.314774,0.800000,1.000000,0.200000
-4.245284,0.800000,1.200000,0.200000
-4.167532,0.800000,1.400000,0.200000
-4.083139,0.800000,1.600000,0.200000
-3.993662,0.800000,1.800000,0.200000
-3.900542,0.800000,2.000000,0.200000
-3.805070,0.800000,2.200000,0.200000
-3.708373,0.800000,2.400000,0.200000
-3.611408,0.800000,2.600000,0.200000
-3.514972,0.800000,2.800000,0.200000
-3.419711,0.800000,3.000000,0.200000
-3.326136,0.800000,3.200000,0.200000
-3.234642,0.800000,3.400000,0.200000
-3.145522,0.800000,3.600000,0.200000
-3.058986,0.800000,3.800000,0.200000
-2.975173,0.800000,4.000000,0.200000
-2.894166,0.800000,4.200000,0.200000
-2.816002,0.800000,4.400000,0.200000
-2.740680,0.800000,4.600000,0.200000
-2.668173,0.800000,4.800000,0.200000
-2.598431,0.800000,5.000000,0.200000
-2.531388,0.800000,5.200000,0.200000
-2.466967,0.800000,5.400000,0.200000
-2.405082,0.800000,5.600000,0.200000
-2.345642,0.800000,5.800000,0.200000
-2.288552,0.800000,6.000000,0.200000
-2.233717,0.800000,6.200000,0.200000
-2.181041,0.800000,6.400000,0.200000
-3.839660,1.000000,0.200000,0.200000
-3.820764,1.000000,0.400000,0.200000
-3.789909,1.000000,0.600000,0.200000
-3.747993,1.000000,0.800000,0.200000
-3.696172,1.000000,1.000000,0.200000
-3.635769,1.000000,1.200000,0.200000
-3.568194,1.000000,1.400000,0.200000
-3.494862,1.000000,1.600000,0.200000
-3.417136,1.000000,1.800000,0.200000
-3.336275,1.000000,2.000000,0.200000
-3.253410,1.000000,2.200000,0.200000
-3.169525,1.000000,2.400000,0.200000
-3.085458,1.000000,2.600000,0.200000
-3.001903,1.000000,2.800000,0.200000
-2.919422,1.000000,3.000000,0.200000
-2.838459,1.000000,3.200000,0.200000
-2.759355,1.000000,3.400000,0.200000
-2.682361,1.000000,3.600000,0.200000
-2.607656,1.000000,3.800000,0.200000
-2.535355,1.000000,4.000000,0.200000
